username,gender,label,prediction
ShesHerOwnCEO,F,NOT NB,NOT NB
Anne_Kanopi,F,NOT NB,NOT NB
TheTattooedProf,M,NOT NB,NB
JCKronin,NB,NB,NOT NB
docpalindrome,M,NOT NB,NOT NB
Candi,F,NOT NB,NOT NB
Curufea,M,NOT NB,NOT NB
adammw,M,NOT NB,NOT NB
namesescapeme,F,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
LauraJDouds,NB,NB,NB
ryanlpainter,M,NOT NB,NOT NB
slayerscommathe,NB,NB,NOT NB
Harrysgd,F,NOT NB,NOT NB
adammw,M,NOT NB,NOT NB
_MistyGraves_,NB,NB,NB
stephrwhite11,F,NOT NB,NOT NB
TisforTMI,F,NOT NB,NOT NB
DeannaDanger,NB,NB,NB
ScritchfieldRD,F,NOT NB,NOT NB
enemyoftrust,NB,NB,NB
TheObeeReardon,F,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
gantpants,M,NOT NB,NOT NB
theMattDouglas,M,NOT NB,NOT NB
marteki,F,NOT NB,NOT NB
MeeraCK,F,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
TawnyRoseCase,NB,NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
JamieSuchomel,F,NOT NB,NOT NB
suzannemrivera,F,NOT NB,NOT NB
JoEatsFood,NB,NB,NB
mjgiarlo,M,NOT NB,NOT NB
paymentsexpert,M,NOT NB,NOT NB
bensheldon,M,NOT NB,NOT NB
dm56892,NB,NB,NOT NB
thzinc,M,NOT NB,NOT NB
juliannebrands,F,NOT NB,NOT NB
_awwsmm,M,NOT NB,NOT NB
AmmehMorton,NB,NB,NOT NB
leftside,M,NOT NB,NOT NB
abbsnocon,F,NOT NB,NOT NB
Aliwaba,F,NOT NB,NOT NB
Theclairrock,NB,NB,NOT NB
gaballinger,F,NOT NB,NB
FunUniverse_,F,NOT NB,NOT NB
AddieDomske,F,NOT NB,NOT NB
Theclairrock,NB,NB,NOT NB
smuttychums,NB,NB,NB
GinaViolaPeake,F,NOT NB,NOT NB
SilverlionPrime,M,NOT NB,NOT NB
weitzelb,M,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
everestpipkin,NB,NB,NOT NB
BeefGriller,M,NOT NB,NOT NB
axhawk,M,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
joy_hoffman,F,NOT NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
thicket,F,NOT NB,NOT NB
KateEMontgomery,F,NOT NB,NB
HerArtSheLoves,F,NOT NB,NB
EviKline,F,NOT NB,NB
brittnhasty,F,NOT NB,NOT NB
NadkarniNamrata,F,NOT NB,NOT NB
JVTrev,NB,NB,NOT NB
Echo_Heo,NB,NB,NB
alightningrod,NB,NB,NB
loeyjopez07,M,NOT NB,NOT NB
Der_Pesse,M,NOT NB,NOT NB
BlindMikah_Kez,NB,NB,NB
shmuel,M,NOT NB,NOT NB
mr_shiny,M,NOT NB,NOT NB
jaimemere,F,NOT NB,NOT NB
niamhnichuilinn,F,NOT NB,NOT NB
HerArtSheLoves,F,NOT NB,NOT NB
brenda_slomka,F,NOT NB,NOT NB
_runfatgirlrun,F,NOT NB,NB
KevinYa13099403,M,NOT NB,NOT NB
coreyevanmusic,M,NOT NB,NOT NB
JohannesEvans,M,NOT NB,NB
MeInMidAir,F,NOT NB,NOT NB
geexella,NB,NB,NOT NB
kim_hoyos,F,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
zanejchen,M,NOT NB,NOT NB
TheOneTAR,NB,NB,NB
bensheldon,M,NOT NB,NOT NB
Khoshtistic,M,NOT NB,NB
shesthefirst,F,NOT NB,NOT NB
rlorenxo,NB,NB,NOT NB
thelizzypearl,F,NOT NB,NOT NB
bybencarrier,M,NOT NB,NOT NB
axhawk,M,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
kim_alloway,NB,NB,NB
riccjohn,M,NOT NB,NOT NB
AndiDealsPoker,F,NOT NB,NOT NB
ShaughnessyEmmy,F,NOT NB,NOT NB
slayerscommathe,NB,NB,NOT NB
JuliusGoat,M,NOT NB,NB
shamarbeverly,M,NOT NB,NB
juniperinlatin,NB,NB,NB
ScritchfieldRD,F,NOT NB,NOT NB
imamusaller,NB,NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
WritNelson,M,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
Zenorobster,M,NOT NB,NOT NB
MSHenriksen,M,NOT NB,NOT NB
JVTrev,NB,NB,NB
RaymondForbes,M,NOT NB,NOT NB
NadkarniNamrata,F,NOT NB,NOT NB
dm56892,NB,NB,NOT NB
jonosapien,M,NOT NB,NOT NB
JennyFloria,F,NOT NB,NOT NB
_awwsmm,M,NOT NB,NB
teachingmissk,F,NOT NB,NOT NB
HerArtSheLoves,F,NOT NB,NOT NB
kat_cahill,F,NOT NB,NOT NB
Rebeckaht,NB,NB,NB
clubnobbie,M,NOT NB,NOT NB
llimcole,F,NOT NB,NOT NB
LeslieJoy1,F,NOT NB,NOT NB
tzottoladrift,F,NOT NB,NB
FamDoc_Forest,F,NOT NB,NOT NB
pancake_bitch,NB,NB,NOT NB
HeyDoryen,NB,NB,NOT NB
dan_h72,M,NOT NB,NOT NB
poemsboutpoetry,M,NOT NB,NOT NB
AtomicFirebird,NB,NB,NOT NB
prmorphine,M,NOT NB,NOT NB
goldenthem,NB,NB,NB
Dorktagnan,NB,NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
husslington,M,NOT NB,NOT NB
MSHenriksen,M,NOT NB,NOT NB
zanejchen,M,NOT NB,NOT NB
eswtang,M,NOT NB,NOT NB
Mr_He_Me_Him,M,NOT NB,NOT NB
alisonailea,NB,NB,NOT NB
mr_shiny,M,NOT NB,NOT NB
gojirama,F,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
OhHeyDJ,M,NOT NB,NOT NB
RLynneHarris,F,NOT NB,NOT NB
pastordj,M,NOT NB,NOT NB
_MistyGraves_,NB,NB,NB
James_C_Mccloy,M,NOT NB,NOT NB
NifMuhammad,M,NOT NB,NOT NB
Curufea,M,NOT NB,NOT NB
TheVersian,NB,NB,NB
fierybelly,F,NOT NB,NOT NB
milokp,NB,NB,NOT NB
husslington,M,NOT NB,NOT NB
RLynneHarris,F,NOT NB,NOT NB
GreenCPA,M,NOT NB,NOT NB
simplybellion,M,NOT NB,NB
suzannemrivera,F,NOT NB,NOT NB
kmishmael,F,NOT NB,NOT NB
IndoorWTF,M,NOT NB,NOT NB
stevie__mx,NB,NB,NB
TheWallner,F,NOT NB,NOT NB
RLynneHarris,F,NOT NB,NOT NB
a6daughter,NB,NB,NB
BlindMikah_Kez,NB,NB,NB
DeNovo_Fatima,F,NOT NB,NOT NB
gaballinger,F,NOT NB,NB
nextpivotpoint,F,NOT NB,NOT NB
centralscot,M,NOT NB,NOT NB
iGregoryJohnson,M,NOT NB,NOT NB
gpshead,M,NOT NB,NOT NB
brentajohnson12,M,NOT NB,NOT NB
UA_Mr_Harrell,M,NOT NB,NOT NB
jensinkler,F,NOT NB,NOT NB
yukonmike80,M,NOT NB,NOT NB
robainbinder,M,NOT NB,NOT NB
Audiophilomilo,M,NOT NB,NOT NB
DanaeWriting,NB,NB,NB
jetharrington,F,NOT NB,NOT NB
suzannemrivera,F,NOT NB,NOT NB
khal_essie,F,NOT NB,NB
robainbinder,M,NOT NB,NOT NB
PaulKawika,M,NOT NB,NOT NB
okiewhaler,M,NOT NB,NOT NB
imamusaller,NB,NB,NOT NB
JonathanJR732,M,NOT NB,NOT NB
mcnees,M,NOT NB,NOT NB
ScritchfieldRD,F,NOT NB,NOT NB
nagnagnag,M,NOT NB,NOT NB
EviKline,F,NOT NB,NOT NB
JCKronin,NB,NB,NB
maddywiebe97,NB,NB,NB
Theclairrock,NB,NB,NOT NB
cynicalbrock,M,NOT NB,NOT NB
BucketheadCase,M,NOT NB,NOT NB
fleshloathe,NB,NB,NB
JamilaMHammami,NB,NB,NOT NB
TheRevMDM,M,NOT NB,NOT NB
chrisgwilliams,M,NOT NB,NOT NB
AimiHamraie,NB,NB,NOT NB
MyQueerAccount,NB,NB,NOT NB
BlueRoseNZ,F,NOT NB,NOT NB
wee_bairn,M,NOT NB,NOT NB
BeckyAnnison,F,NOT NB,NOT NB
shelvethebooks,NB,NB,NB
HistoryMuppet,M,NOT NB,NOT NB
HistoryNed,M,NOT NB,NOT NB
juliannebrands,F,NOT NB,NOT NB
spookygirl,F,NOT NB,NOT NB
PDMurphy01810,M,NOT NB,NOT NB
UA_Mr_Harrell,M,NOT NB,NOT NB
startupjedi,M,NOT NB,NOT NB
Ironjotun,F,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
alisonailea,NB,NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
teachingmissk,F,NOT NB,NOT NB
melissabalsan,F,NOT NB,NOT NB
TeamSallySez,F,NOT NB,NOT NB
ShannonNara,F,NOT NB,NOT NB
austen_writes_,NB,NB,NOT NB
Der_Pesse,M,NOT NB,NOT NB
jamestallosi,M,NOT NB,NOT NB
AddieDomske,F,NOT NB,NOT NB
WritNelson,M,NOT NB,NOT NB
chic0junit,M,NOT NB,NOT NB
SunshineChasing,F,NOT NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
AJbigbadWolff,F,NOT NB,NOT NB
ellenblunsdon,F,NOT NB,NB
leftside,M,NOT NB,NOT NB
mr_shiny,M,NOT NB,NOT NB
sapphicgiant,M,NOT NB,NB
DanitheEngineer,F,NOT NB,NOT NB
m__fluke,NB,NB,NOT NB
TisforTMI,F,NOT NB,NOT NB
KevinYa13099403,M,NOT NB,NOT NB
Blair_Irwin,F,NOT NB,NOT NB
Der_Pesse,M,NOT NB,NOT NB
anthoknees,NB,NB,NOT NB
zannalyons,F,NOT NB,NOT NB
amberlynprince,F,NOT NB,NOT NB
pattonsanders_q,M,NOT NB,NOT NB
rob_kabobb,M,NOT NB,NOT NB
DanitheEngineer,F,NOT NB,NOT NB
sorenwork,NB,NB,NB
BenSandfelder,M,NOT NB,NOT NB
scotryder,M,NOT NB,NOT NB
Rebeckaht,NB,NB,NOT NB
brendajos,F,NOT NB,NOT NB
juniperinlatin,NB,NB,NB
pancake_bitch,NB,NB,NOT NB
amberlynprince,F,NOT NB,NOT NB
smolnswole,NB,NB,NB
Spatial_Punk,NB,NB,NOT NB
claudiablb,F,NOT NB,NOT NB
JaimeLidgard,NB,NB,NB
CurtisCChen,M,NOT NB,NOT NB
MeeraCK,F,NOT NB,NOT NB
jmugele,M,NOT NB,NOT NB
KateLechler,F,NOT NB,NOT NB
TallTechy,F,NOT NB,NOT NB
maddywiebe97,NB,NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
JamilaMHammami,NB,NB,NOT NB
leftside,M,NOT NB,NOT NB
tisaneg,M,NOT NB,NOT NB
dan_foreman_EC,M,NOT NB,NOT NB
iGregoryJohnson,M,NOT NB,NOT NB
dan_foreman_EC,M,NOT NB,NOT NB
bensheldon,M,NOT NB,NOT NB
inspirasian51,NB,NB,NOT NB
artwells,M,NOT NB,NB
startupjedi,M,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
_runfatgirlrun,F,NOT NB,NOT NB
devicenull,M,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
skpodila,F,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
TwitchWasHere,NB,NB,NB
fierybelly,F,NOT NB,NOT NB
ShesHerOwnCEO,F,NOT NB,NOT NB
TerriMLeBlanc,F,NOT NB,NOT NB
MillennialXpert,F,NOT NB,NOT NB
gantpants,M,NOT NB,NOT NB
gantpants,M,NOT NB,NOT NB
HistoryMuppet,M,NOT NB,NOT NB
lbdehertogh,F,NOT NB,NOT NB
camikaos,F,NOT NB,NB
Aliwaba,F,NOT NB,NOT NB
ArtioMurphy,NB,NB,NB
IncredibleHulko,F,NOT NB,NOT NB
meghancaves,F,NOT NB,NOT NB
GleamDavis,F,NOT NB,NOT NB
VioletFireBee,NB,NB,NB
shmuel,M,NOT NB,NOT NB
suzannemrivera,F,NOT NB,NOT NB
Stacyc55,F,NOT NB,NOT NB
robertemilem,M,NOT NB,NOT NB
joe_yer99,M,NOT NB,NB
cyanbloomm,NB,NB,NB
cynicalbrock,M,NOT NB,NB
Mr_He_Me_Him,M,NOT NB,NOT NB
HistoryMuppet,M,NOT NB,NOT NB
AlexHarrowSFF,NB,NB,NOT NB
pattonsanders_q,M,NOT NB,NOT NB
MrJoeJenkins,M,NOT NB,NOT NB
BlindMikah_Kez,NB,NB,NB
HeyDoryen,NB,NB,NOT NB
goth_theyfriend,NB,NB,NB
FamDoc_Forest,F,NOT NB,NOT NB
PossumOtroy,NB,NB,NB
emilyfleuriot,F,NOT NB,NOT NB
erinkburrell,F,NOT NB,NOT NB
UnchartedHaven,M,NOT NB,NOT NB
sorenwork,NB,NB,NOT NB
dogbitebaby,NB,NB,NB
hiddeninabook,F,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
marteki,F,NOT NB,NOT NB
BlindMikah_Kez,NB,NB,NB
2014ORTOY,M,NOT NB,NOT NB
scotryder,M,NOT NB,NOT NB
crewmanalex,NB,NB,NB
gemmacaf,F,NOT NB,NOT NB
anuomni,NB,NB,NB
marcscheff,M,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
leahtova,NB,NB,NOT NB
imamusaller,NB,NB,NOT NB
juniperinlatin,NB,NB,NOT NB
CHeartsTrees,F,NOT NB,NOT NB
josueisbaby,NB,NB,NB
gayspacepilot,NB,NB,NB
PVeritySuarez,F,NOT NB,NOT NB
skpodila,F,NOT NB,NOT NB
StringBassMotiv,M,NOT NB,NOT NB
jaimemere,F,NOT NB,NOT NB
clubnobbie,M,NOT NB,NOT NB
philcritchley,M,NOT NB,NOT NB
denn_daddy,M,NOT NB,NB
meghancaves,F,NOT NB,NOT NB
iGregoryJohnson,M,NOT NB,NOT NB
TheOneTAR,NB,NB,NOT NB
DomDiFurio,M,NOT NB,NOT NB
CABreretonKY,F,NOT NB,NOT NB
AJbigbadWolff,F,NOT NB,NB
davemusson,M,NOT NB,NOT NB
fmanjoo,NB,NB,NOT NB
e_p82,M,NOT NB,NOT NB
jmugele,M,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
jvlioedel,NB,NB,NOT NB
milokp,NB,NB,NOT NB
anthonybgay1,NB,NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
amyunchained,NB,NB,NOT NB
thzinc,M,NOT NB,NOT NB
brucejijones,M,NOT NB,NOT NB
zanejchen,M,NOT NB,NOT NB
zanejchen,M,NOT NB,NB
sjw_LauraKinney,NB,NB,NOT NB
juliannebrands,F,NOT NB,NOT NB
nickytonline,M,NOT NB,NOT NB
RaymondForbes,M,NOT NB,NOT NB
JennaMagnuski,F,NOT NB,NOT NB
kercoby,NB,NB,NB
sjw_LauraKinney,NB,NB,NOT NB
Me_Like_Shiny,NB,NB,NB
catrocketship,NB,NB,NOT NB
samleehartsock,F,NOT NB,NOT NB
underscoretire,M,NOT NB,NB
teachingmissk,F,NOT NB,NOT NB
darcy,M,NOT NB,NOT NB
stevie__mx,NB,NB,NOT NB
allisonelliots,NB,NB,NOT NB
TheObeeReardon,F,NOT NB,NOT NB
enemyoftrust,NB,NB,NB
annaecook,F,NOT NB,NOT NB
nicycle,F,NOT NB,NOT NB
juniperinlatin,NB,NB,NB
JamieSuchomel,F,NOT NB,NOT NB
RuthEJBooth,NB,NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
centralscot,M,NOT NB,NOT NB
erinkburrell,F,NOT NB,NOT NB
AngSuperPowers,F,NOT NB,NOT NB
OhHeyDJ,M,NOT NB,NOT NB
fdmts,M,NOT NB,NOT NB
vinayaravind,M,NOT NB,NOT NB
JCKronin,NB,NB,NOT NB
VioletFireBee,NB,NB,NOT NB
niamhnichuilinn,F,NOT NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
TheAtomicMommy,F,NOT NB,NOT NB
maxmasure,NB,NB,NOT NB
MeInMidAir,F,NOT NB,NB
hesterchill,NB,NB,NB
legalizegoblins,NB,NB,NB
estebanuribe,M,NOT NB,NOT NB
josueisbaby,NB,NB,NOT NB
JaimeLidgard,NB,NB,NB
KevinJFellows,M,NOT NB,NOT NB
namesescapeme,F,NOT NB,NOT NB
gemmacaf,F,NOT NB,NB
sekisetsu,NB,NB,NB
AlyssaGins,F,NOT NB,NOT NB
Ravelyn,F,NOT NB,NB
SilverlionPrime,M,NOT NB,NOT NB
dalehirt,M,NOT NB,NOT NB
luxxe_ember,NB,NB,NB
oakandfur,M,NOT NB,NOT NB
scotryder,M,NOT NB,NOT NB
Ironjotun,F,NOT NB,NB
prickly_boi,NB,NB,NB
StephenGKrueger,NB,NB,NOT NB
sekisetsu,NB,NB,NB
Spatial_Punk,NB,NB,NOT NB
iGregoryJohnson,M,NOT NB,NOT NB
jamestallosi,M,NOT NB,NOT NB
catrocketship,NB,NB,NOT NB
JonathanJR732,M,NOT NB,NOT NB
artwells,M,NOT NB,NOT NB
allyrosecoll,F,NOT NB,NOT NB
adammw,M,NOT NB,NOT NB
AddieDomske,F,NOT NB,NOT NB
AimiHamraie,NB,NB,NOT NB
TeamSallySez,F,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
angraleigh,F,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
HerArtSheLoves,F,NOT NB,NOT NB
VioletFireBee,NB,NB,NOT NB
marteki,F,NOT NB,NOT NB
riccjohn,M,NOT NB,NOT NB
helllpapii,NB,NB,NB
Harrysgd,F,NOT NB,NOT NB
Harrysgd,F,NOT NB,NOT NB
dlabeach,M,NOT NB,NB
robainbinder,M,NOT NB,NOT NB
LauraJDouds,NB,NB,NB
marcscheff,M,NOT NB,NOT NB
KevinJFellows,M,NOT NB,NOT NB
isaacangelz,NB,NB,NB
DanaeWriting,NB,NB,NB
theshenners,NB,NB,NB
joy_hoffman,F,NOT NB,NOT NB
CommsGeekJamie,F,NOT NB,NOT NB
CindyPAndrew1,F,NOT NB,NOT NB
kiran_oliver,NB,NB,NB
MWSchollenberg,M,NOT NB,NOT NB
Jen_Ingham,F,NOT NB,NOT NB
Curufea,M,NOT NB,NOT NB
FunUniverse_,F,NOT NB,NB
FredTJoseph,M,NOT NB,NOT NB
ShantaDotCa,F,NOT NB,NOT NB
fdmts,M,NOT NB,NOT NB
peachmakkoli,NB,NB,NB
tisaneg,M,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
underscoretire,M,NOT NB,NB
BilldeBlasio,M,NOT NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
peachmakkoli,NB,NB,NB
ShaughnessyEmmy,F,NOT NB,NOT NB
msmegmassey,F,NOT NB,NOT NB
DadBeard,M,NOT NB,NOT NB
m__fluke,NB,NB,NB
ClariceDAiello,F,NOT NB,NOT NB
carr_8,F,NOT NB,NOT NB
ellenblunsdon,F,NOT NB,NOT NB
wee_bairn,M,NOT NB,NOT NB
JessiHonard,F,NOT NB,NOT NB
sr_brownwriter,NB,NB,NOT NB
LeslieJoy1,F,NOT NB,NOT NB
MacaqueyFreedom,NB,NB,NB
anders_d_k,M,NOT NB,NOT NB
TheMudlily,F,NOT NB,NOT NB
AmmehMorton,NB,NB,NOT NB
PrestonMitchum,M,NOT NB,NB
traviszinnel,M,NOT NB,NOT NB
cyanbloomm,NB,NB,NB
niamhnichuilinn,F,NOT NB,NOT NB
Merc_Wolfmoor,NB,NB,NB
zannalyons,F,NOT NB,NOT NB
vkatariya8,M,NOT NB,NOT NB
Theclairrock,NB,NB,NB
SidewaysSiren,NB,NB,NB
NadkarniNamrata,F,NOT NB,NOT NB
khal_essie,F,NOT NB,NB
annarborandy,M,NOT NB,NOT NB
TwitchWasHere,NB,NB,NOT NB
jonnysun,M,NOT NB,NOT NB
anuomni,NB,NB,NB
shelvethebooks,NB,NB,NOT NB
joy_hoffman,F,NOT NB,NOT NB
lilamayhiggins,F,NOT NB,NOT NB
jaimemere,F,NOT NB,NOT NB
jensinkler,F,NOT NB,NOT NB
kevinlwei,NB,NB,NOT NB
ShannonNara,F,NOT NB,NOT NB
MeInMidAir,F,NOT NB,NOT NB
theredseraph,M,NOT NB,NOT NB
FunUniverse_,F,NOT NB,NOT NB
enbylu,NB,NB,NB
JessiHonard,F,NOT NB,NOT NB
e_p82,M,NOT NB,NOT NB
Ashismcrtrash,M,NOT NB,NOT NB
JoEatsFood,NB,NB,NB
AN_Goldstein,F,NOT NB,NOT NB
TheyThemTheEli,NB,NB,NB
RobKendt,M,NOT NB,NOT NB
marteki,F,NOT NB,NOT NB
AtomicFirebird,NB,NB,NOT NB
hiddeninabook,F,NOT NB,NOT NB
marxmenace,M,NOT NB,NB
nylah_reviews,F,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
BeverlyYanuaria,F,NOT NB,NOT NB
efboltz,F,NOT NB,NOT NB
Der_Pesse,M,NOT NB,NOT NB
fdmts,M,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
DeannaDanger,NB,NB,NB
jathko,M,NOT NB,NOT NB
AGirlOfHerWords,F,NOT NB,NOT NB
BenSandfelder,M,NOT NB,NOT NB
__livvv_,F,NOT NB,NOT NB
JAMEE_NICOLEE,NB,NB,NB
Kmlaffs,F,NOT NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
Aliwaba,F,NOT NB,NOT NB
TawnyRoseCase,NB,NB,NOT NB
anders_d_k,M,NOT NB,NOT NB
jhinthony,M,NOT NB,NOT NB
AliceSkary,NB,NB,NB
MsMandyJ,F,NOT NB,NOT NB
goldman,M,NOT NB,NOT NB
khal_essie,F,NOT NB,NOT NB
enemyoftrust,NB,NB,NB
KevinJFellows,M,NOT NB,NB
SamDurbin1,F,NOT NB,NOT NB
Dr_Ronx,NB,NB,NB
jana_aych_ess,NB,NB,NB
trobedsbitch,M,NOT NB,NOT NB
thelizzypearl,F,NOT NB,NOT NB
e_p82,M,NOT NB,NOT NB
StringBassMotiv,M,NOT NB,NOT NB
MC_of_A,M,NOT NB,NOT NB
prickly_boi,NB,NB,NOT NB
Dorktagnan,NB,NB,NOT NB
PupTetris,NB,NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
BeverlyYanuaria,F,NOT NB,NOT NB
shesthefirst,F,NOT NB,NOT NB
llimcole,F,NOT NB,NOT NB
gemmacaf,F,NOT NB,NOT NB
JamilaMHammami,NB,NB,NOT NB
philcritchley,M,NOT NB,NOT NB
goldenthem,NB,NB,NOT NB
cwalterswrite,M,NOT NB,NOT NB
scotryder,M,NOT NB,NOT NB
estebanuribe,M,NOT NB,NOT NB
JennyFloria,F,NOT NB,NOT NB
LELIAHSADE,NB,NB,NB
Rebecca__Rouse,F,NOT NB,NOT NB
oddin85,M,NOT NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
fdmts,M,NOT NB,NOT NB
suffolkvicar,M,NOT NB,NOT NB
sunildasgupta4,M,NOT NB,NOT NB
jonosapien,M,NOT NB,NOT NB
nevadawolfe,M,NOT NB,NB
amberlynprince,F,NOT NB,NOT NB
roeldobbe,M,NOT NB,NOT NB
vkatariya8,M,NOT NB,NB
AmmehMorton,NB,NB,NOT NB
CorinaStMartin,F,NOT NB,NOT NB
JoEatsFood,NB,NB,NOT NB
samleehartsock,F,NOT NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
__livvv_,F,NOT NB,NOT NB
SParSuperStar,F,NOT NB,NOT NB
SunshineChasing,F,NOT NB,NOT NB
ladiesbewild,F,NOT NB,NOT NB
nicycle,F,NOT NB,NOT NB
kevinspenst,M,NOT NB,NOT NB
Der_Pesse,M,NOT NB,NOT NB
graciedactyl,F,NOT NB,NB
khal_essie,F,NOT NB,NOT NB
prmorphine,M,NOT NB,NOT NB
CorinaStMartin,F,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
UA_Mr_Harrell,M,NOT NB,NOT NB
theredseraph,M,NOT NB,NB
KevinYa13099403,M,NOT NB,NOT NB
Zenorobster,M,NOT NB,NOT NB
shmuel,M,NOT NB,NOT NB
LELIAHSADE,NB,NB,NB
StacyRex,NB,NB,NB
itswalela,NB,NB,NB
ryanlpainter,M,NOT NB,NOT NB
James_C_Mccloy,M,NOT NB,NOT NB
maxmasure,NB,NB,NOT NB
TheRevMDM,M,NOT NB,NB
Zenorobster,M,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
hiddeninabook,F,NOT NB,NOT NB
acbowen,M,NOT NB,NOT NB
zannalyons,F,NOT NB,NOT NB
Harrysgd,F,NOT NB,NOT NB
Audiophilomilo,M,NOT NB,NOT NB
VioletFireBee,NB,NB,NOT NB
acbowen,M,NOT NB,NOT NB
AlfredLewislll,M,NOT NB,NOT NB
Rebeckaht,NB,NB,NOT NB
amacduffking,F,NOT NB,NOT NB
melissabalsan,F,NOT NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
SarahSloane,F,NOT NB,NOT NB
JennaMagnuski,F,NOT NB,NOT NB
carriefox,F,NOT NB,NOT NB
Zenorobster,M,NOT NB,NOT NB
enemyoftrust,NB,NB,NOT NB
kim_hoyos,F,NOT NB,NOT NB
Dorktagnan,NB,NB,NOT NB
leilazadeh,F,NOT NB,NOT NB
riccjohn,M,NOT NB,NOT NB
denn_daddy,M,NOT NB,NOT NB
JamieSuchomel,F,NOT NB,NOT NB
carr_8,F,NOT NB,NOT NB
smuttychums,NB,NB,NB
goth_theyfriend,NB,NB,NOT NB
wilko_lauren,NB,NB,NOT NB
goldman,M,NOT NB,NOT NB
wilko_lauren,NB,NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
jaimemere,F,NOT NB,NOT NB
tiffanymjewell,F,NOT NB,NOT NB
grooveplex,M,NOT NB,NOT NB
pancake_bitch,NB,NB,NOT NB
BucketheadCase,M,NOT NB,NOT NB
StephenGKrueger,NB,NB,NB
VS_Holmes,NB,NB,NOT NB
ShesHerOwnCEO,F,NOT NB,NOT NB
DanaeWriting,NB,NB,NB
alightningrod,NB,NB,NOT NB
Rebeckaht,NB,NB,NB
axhawk,M,NOT NB,NOT NB
AGirlOfHerWords,F,NOT NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
Rebecca__Rouse,F,NOT NB,NOT NB
smolqueerdragon,F,NOT NB,NB
shengxiaoyu,F,NOT NB,NOT NB
dadiva18,F,NOT NB,NOT NB
RiaOtero,F,NOT NB,NOT NB
annaecook,F,NOT NB,NB
acbowen,M,NOT NB,NOT NB
kim_alloway,NB,NB,NB
HistoryNed,M,NOT NB,NOT NB
immacuIatechaos,NB,NB,NB
maxmasure,NB,NB,NB
eswtang,M,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
gantpants,M,NOT NB,NB
WritNelson,M,NOT NB,NOT NB
theMattDouglas,M,NOT NB,NOT NB
DanaeWriting,NB,NB,NB
DonnaSteff,F,NOT NB,NOT NB
gothfagg0t,M,NOT NB,NB
shengxiaoyu,F,NOT NB,NOT NB
momdragana,M,NOT NB,NB
BeverlyYanuaria,F,NOT NB,NOT NB
anthonybgay1,NB,NB,NB
fierybelly,F,NOT NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
TheOneTAR,NB,NB,NOT NB
dudleypj,M,NOT NB,NOT NB
e_p82,M,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
StephenGKrueger,NB,NB,NB
TheOneTAR,NB,NB,NB
Jen_Ingham,F,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
